行 ID,订单 ID,订单日期,发货日期,邮寄方式,客户 ID,客户名称,细分,城市,省/自治区,国家,地区,产品 ID,类别,子类别,产品名称,销售额,数量,折扣,利润
9156,CN-2015-1232384,2015-08-22,2015-08-22,当日,巩德-12070,巩德,小型企业,虢镇,陕西,中国,西北,办公用-纸张-10000328,办公用品,纸张,"Green Bar 备忘录便条, 每包 12 个",98.42,1,0.0,3.9200000000000004
9157,CN-2018-2828219,2018-06-04,2018-06-06,二级,楚虢-13465,楚虢,消费者,芜湖,安徽,中国,华东,家具-书架-10002984,家具,书架,"Safco 柜, 黑色",1588.44,2,0.0,142.79999999999998
9158,CN-2018-2828219,2018-06-04,2018-06-06,二级,楚虢-13465,楚虢,消费者,芜湖,安徽,中国,华东,技术-配件-10001881,技术,配件,"Enermax 鼠标, 可编程",195.01999999999998,1,0.0,11.62
9159,CN-2016-5082514,2016-09-21,2016-09-27,标准级,柯婵-10930,柯婵,小型企业,胶州,山东,中国,华东,家具-书架-10003672,家具,书架,"Safco 书库, 传统",12733.14,7,0.0,2546.04
9160,CN-2016-5082514,2016-09-21,2016-09-27,标准级,柯婵-10930,柯婵,小型企业,胶州,山东,中国,华东,技术-设备-10004928,技术,设备,"柯尼卡 打印机, 白色",7455.000000000002,6,0.0,1416.24
9161,CN-2016-5082514,2016-09-21,2016-09-27,标准级,柯婵-10930,柯婵,小型企业,胶州,山东,中国,华东,办公用-信封-10002940,办公用品,信封,"GlobeWeis 马尼拉纸信封, 每套 50 个",511.28000000000003,4,0.0,117.03999999999999
9162,CN-2017-4862116,2017-11-21,2017-11-27,标准级,许凤-12835,许凤,公司,本溪,辽宁,中国,东北,办公用-收纳-10004402,办公用品,收纳具,"Smead 盘, 单宽度",226.37999999999997,1,0.0,42.98
9163,CN-2017-4862116,2017-11-21,2017-11-27,标准级,许凤-12835,许凤,公司,本溪,辽宁,中国,东北,办公用-美术-10002494,办公用品,美术,"BIC 铅笔刀, 蓝色",108.30399999999997,4,0.8,-243.936
9164,CN-2017-4862116,2017-11-21,2017-11-27,标准级,许凤-12835,许凤,公司,本溪,辽宁,中国,东北,办公用-用品-10002396,办公用品,用品,"Stiletto 美工刀, 钢",495.18,5,0.4,-50.120000000000005
9165,US-2015-5956912,2015-06-30,2015-07-02,一级,唐爽-20560,唐爽,小型企业,重庆,重庆,中国,西南,办公用-用品-10003194,办公用品,用品,"Kleencut 尺子, 工业",141.67999999999998,2,0.0,26.88
9166,CN-2017-3981825,2017-06-20,2017-06-20,当日,廖立-16795,廖立,小型企业,武汉,湖北,中国,中南,办公用-系固-10000678,办公用品,系固件,"Accos 按钉, 金属",122.976,3,0.4,-10.583999999999989
9167,CN-2018-3095328,2018-06-23,2018-06-30,标准级,丁君-15280,丁君,消费者,扶余,吉林,中国,东北,办公用-信封-10003153,办公用品,信封,"Ames 商业信封, 银色",636.1600000000001,8,0.0,126.55999999999999
9168,US-2017-5869022,2017-06-13,2017-06-17,二级,薛磊-15985,薛磊,消费者,开远,云南,中国,西南,办公用-装订-10004464,办公用品,装订机,"Wilson Jones 标签, 实惠",60.199999999999996,2,0.0,24.08
9169,CN-2018-3832812,2018-08-29,2018-09-04,标准级,彭伟-21550,彭伟,小型企业,鹤岗,黑龙江,中国,东北,办公用-信封-10004310,办公用品,信封,"Jiffy 马尼拉纸信封, 红色",551.6,4,0.0,203.84
9170,CN-2018-3832812,2018-08-29,2018-09-04,标准级,彭伟-21550,彭伟,小型企业,鹤岗,黑龙江,中国,东北,办公用-美术-10000463,办公用品,美术,"Binney & Smith 钢笔, 蓝色",267.456,6,0.2,33.096000000000004
9171,CN-2018-3832812,2018-08-29,2018-09-04,标准级,彭伟-21550,彭伟,小型企业,鹤岗,黑龙江,中国,东北,办公用-纸张-10000194,办公用品,纸张,"SanDisk 备忘录便条, 每包 12 个",887.04,9,0.0,389.34
9172,CN-2018-4159546,2018-02-08,2018-02-11,一级,廖保-10345,廖保,公司,杭州,浙江,中国,华东,办公用-器具-10004554,办公用品,器具,"Hoover 炉灶, 黑色",3180.2400000000002,2,0.4,-636.1600000000003
9173,CN-2018-4159546,2018-02-08,2018-02-11,一级,廖保-10345,廖保,公司,杭州,浙江,中国,华东,办公用-装订-10003676,办公用品,装订机,"Ibico 订书机, 透明",284.928,2,0.4,28.448000000000008
9174,CN-2018-4159546,2018-02-08,2018-02-11,一级,廖保-10345,廖保,公司,杭州,浙江,中国,华东,家具-椅子-10002837,家具,椅子,"Office Star 折叠椅, 可调",527.52,2,0.4,-228.76000000000002
9175,CN-2018-4159546,2018-02-08,2018-02-11,一级,廖保-10345,廖保,公司,杭州,浙江,中国,华东,技术-配件-10000911,技术,配件,"Memorex 路由器, 回收",2733.024,4,0.4,409.58399999999983
9176,CN-2016-3557528,2016-09-12,2016-09-18,标准级,陈惠-14290,陈惠英,小型企业,揭阳,广东,中国,中南,办公用-美术-10002569,办公用品,美术,"Stanley 画布, 金属",946.9600000000002,5,0.2,260.2599999999999
9177,CN-2016-3557528,2016-09-12,2016-09-18,标准级,陈惠-14290,陈惠英,小型企业,揭阳,广东,中国,中南,办公用-器具-10000589,办公用品,器具,"Breville 炉灶, 白色",7835.52,3,0.0,1096.62
9178,US-2017-4595101,2017-09-02,2017-09-04,二级,邓立-16900,邓立,消费者,唐山,河北,中国,华北,办公用-收纳-10001749,办公用品,收纳具,"Rogers 锁柜, 工业",4949.0,5,0.0,1731.7999999999997
9179,CN-2016-2547654,2016-10-23,2016-10-28,二级,巩松-20680,巩松,小型企业,明光,安徽,中国,华东,技术-电话-10004899,技术,电话,"苹果 智能手机, 混合尺寸",2354.8,4,0.0,376.32
9180,CN-2015-3898543,2015-08-12,2015-08-14,二级,吕丽-15895,吕丽,公司,梅河口,吉林,中国,东北,技术-复印-10004864,技术,复印机,"Hewlett 传真机, 红色",4453.68,3,0.0,1647.6599999999999
9181,CN-2018-1574908,2018-08-07,2018-08-12,标准级,廖保-10345,廖保,公司,厦门,福建,中国,华东,办公用-收纳-10004131,办公用品,收纳具,"Rogers 文件夹, 金属",416.6399999999999,3,0.0,154.14
9182,CN-2018-1574908,2018-08-07,2018-08-12,标准级,廖保-10345,廖保,公司,厦门,福建,中国,华东,办公用-用品-10004482,办公用品,用品,"Kleencut 尺子, 锯齿状",239.39999999999998,5,0.0,119.69999999999999
9183,CN-2016-3954075,2016-03-31,2016-04-05,标准级,殷保-10390,殷保,消费者,襄樊,湖北,中国,中南,办公用-装订-10002049,办公用品,装订机,"Ibico 装订机盖, 透明",183.54,5,0.4,-70.56000000000002
9184,CN-2018-2805987,2018-09-01,2018-09-03,二级,苏晒-19825,苏晒明,消费者,青岛,山东,中国,华东,办公用-纸张-10002616,办公用品,纸张,"Eaton 信纸, 每包 12 个",230.16000000000003,1,0.0,41.300000000000004
9185,CN-2018-2805987,2018-09-01,2018-09-03,二级,苏晒-19825,苏晒明,消费者,青岛,山东,中国,华东,家具-用具-10004408,家具,用具,"Rubvermaid 门挡, 耐用",1143.2400000000002,6,0.0,182.28
9186,CN-2018-2805987,2018-09-01,2018-09-03,二级,苏晒-19825,苏晒明,消费者,青岛,山东,中国,华东,技术-配件-10003902,技术,配件,"Memorex 闪存驱动器, 可编程",432.6,3,0.0,147.0
9187,US-2017-4479160,2017-01-01,2017-01-03,一级,康青-19585,康青,消费者,广州,广东,中国,中南,办公用-系固-10003317,办公用品,系固件,"Accos 夹子, 金属",273.00000000000006,3,0.0,136.5
9188,US-2017-4479160,2017-01-01,2017-01-03,一级,康青-19585,康青,消费者,广州,广东,中国,中南,办公用-器具-10002993,办公用品,器具,"Hoover 烤面包机, 白色",763.2800000000001,2,0.0,213.64
9189,US-2017-4479160,2017-01-01,2017-01-03,一级,康青-19585,康青,消费者,广州,广东,中国,中南,办公用-纸张-10001321,办公用品,纸张,"Eaton 笔记本, 每包 12 个",286.72,2,0.0,2.8000000000000003
9190,US-2017-4479160,2017-01-01,2017-01-03,一级,康青-19585,康青,消费者,广州,广东,中国,中南,办公用-美术-10000574,办公用品,美术,"Sanford 记号笔, 金属",366.016,4,0.2,128.01599999999996
9191,US-2017-4479160,2017-01-01,2017-01-03,一级,康青-19585,康青,消费者,广州,广东,中国,中南,技术-复印-10001796,技术,复印机,"佳能 传真机, 数字化",8904.84,6,0.0,2493.12
9192,CN-2017-2924320,2017-12-02,2017-12-07,标准级,钟忠-11485,钟忠,小型企业,岳阳,湖南,中国,中南,技术-配件-10002404,技术,配件,"贝尔金 键盘, 耐用",784.84,2,0.0,109.75999999999999
9193,CN-2017-1321997,2017-03-21,2017-03-25,标准级,吕欢-14140,吕欢悦,小型企业,济宁,山东,中国,华东,办公用-收纳-10004690,办公用品,收纳具,"Fellowes 盘, 工业",1350.3,5,0.0,593.6
9194,CN-2015-2571041,2015-12-14,2015-12-17,一级,孙谙-18835,孙谙,公司,贵阳,贵州,中国,西南,办公用-装订-10004132,办公用品,装订机,"Cardinal 孔加固材料, 实惠",49.84,2,0.0,6.44
9195,US-2015-5495957,2015-06-03,2015-06-07,标准级,黄婷-21085,黄婷,消费者,肃州,甘肃,中国,西北,家具-椅子-10002303,家具,椅子,"Harbour Creations 椅垫, 红色",201.60000000000002,1,0.4,-13.440000000000026
9196,CN-2017-3258425,2017-09-26,2017-10-02,标准级,卢芳-12775,卢芳,消费者,成都,四川,中国,西南,办公用-系固-10001285,办公用品,系固件,"Stockwell 订书钉, 整包",181.43999999999997,6,0.4,23.52000000000001
9197,CN-2017-3258425,2017-09-26,2017-10-02,标准级,卢芳-12775,卢芳,消费者,成都,四川,中国,西南,办公用-信封-10002940,办公用品,信封,"GlobeWeis 马尼拉纸信封, 每套 50 个",639.1,5,0.0,146.29999999999998
9198,CN-2015-3534471,2015-12-22,2015-12-25,一级,潘荷-13735,潘荷,小型企业,天津,天津,中国,华北,技术-复印-10002540,技术,复印机,"惠普 传真复印机, 彩色",2440.62,3,0.0,829.5
9199,US-2017-1070056,2017-05-01,2017-05-07,标准级,潘涛-21205,潘涛,公司,沈阳,辽宁,中国,东北,办公用-器具-10002945,办公用品,器具,"Breville 微波炉, 黑色",3372.7679999999996,4,0.4,-2192.512
9200,CN-2016-4439307,2016-11-09,2016-11-11,一级,樊彩-10630,樊彩,小型企业,天津,天津,中国,华北,家具-书架-10004836,家具,书架,"Safco 书架, 传统",2085.7200000000003,3,0.0,896.7
9201,CN-2016-4439307,2016-11-09,2016-11-11,一级,樊彩-10630,樊彩,小型企业,天津,天津,中国,华北,家具-椅子-10003377,家具,椅子,"SAFCO 折叠椅, 黑色",388.64,1,0.0,23.24
9202,CN-2016-4439307,2016-11-09,2016-11-11,一级,樊彩-10630,樊彩,小型企业,天津,天津,中国,华北,办公用-信封-10004202,办公用品,信封,"Ames 邮寄品, 每套 50 个",501.9,3,0.0,39.9
9203,CN-2018-5943918,2018-09-04,2018-09-05,一级,戴珑-17860,戴珑,公司,宜城,湖北,中国,中南,家具-书架-10004566,家具,书架,"宜家 柜, 金属",2383.92,6,0.4,317.52
9204,CN-2018-5943918,2018-09-04,2018-09-05,一级,戴珑-17860,戴珑,公司,宜城,湖北,中国,中南,办公用-器具-10004278,办公用品,器具,"Hamilton Beach 搅拌机, 白色",968.52,5,0.4,-96.88000000000011
9205,CN-2017-4896054,2017-11-12,2017-11-13,一级,沈强-19375,沈强,消费者,上海,上海,中国,华东,办公用-收纳-10003461,办公用品,收纳具,"Tenex 文件夹, 工业",995.4000000000001,9,0.0,0.0
9206,CN-2018-5404138,2018-12-02,2018-12-09,标准级,俞荷-13780,俞荷,消费者,沈阳,辽宁,中国,东北,办公用-信封-10003367,办公用品,信封,"Cameo 局间信封, 回收",862.96,4,0.0,422.8
9207,CN-2018-5404138,2018-12-02,2018-12-09,标准级,俞荷-13780,俞荷,消费者,沈阳,辽宁,中国,东北,办公用-美术-10002494,办公用品,美术,"BIC 铅笔刀, 蓝色",135.37999999999997,5,0.8,-304.91999999999996
9208,CN-2018-2766233,2018-02-11,2018-02-16,标准级,武磊-16150,武磊,公司,许昌,河南,中国,中南,办公用-标签-10004025,办公用品,标签,"Harbour Creations 合法证物标签, 红色",251.29999999999998,5,0.0,79.8
9209,CN-2015-4173591,2015-05-31,2015-06-05,标准级,徐健-14590,徐健,公司,台城,广东,中国,中南,技术-电话-10004558,技术,电话,"思科 办公室电话机, 整包",1127.7,3,0.0,180.18
9210,CN-2015-4173591,2015-05-31,2015-06-05,标准级,徐健-14590,徐健,公司,台城,广东,中国,中南,办公用-信封-10002932,办公用品,信封,"Kraft 外皮和封条, 银色",427.28,4,0.0,42.56
9211,CN-2015-4173591,2015-05-31,2015-06-05,标准级,徐健-14590,徐健,公司,台城,广东,中国,中南,办公用-装订-10000183,办公用品,装订机,"Cardinal 订书机, 实惠",696.7800000000002,3,0.0,257.46
9212,CN-2018-1302355,2018-09-24,2018-09-28,标准级,程蔓-17935,程蔓楚,消费者,太原,山西,中国,华北,技术-设备-10004746,技术,设备,"松下 收据打印机, 红色",2754.5,5,0.0,82.6
9213,CN-2016-2551450,2016-02-10,2016-02-13,二级,刘立-16810,刘立,消费者,绥化,黑龙江,中国,东北,办公用-标签-10004286,办公用品,标签,"Avery 有色标签, 耐用",574.56,9,0.0,126.0
9214,CN-2016-2551450,2016-02-10,2016-02-13,二级,刘立-16810,刘立,消费者,绥化,黑龙江,中国,东北,办公用-器具-10004844,办公用品,器具,"KitchenAid 炉灶, 银色",7992.6,3,0.0,1278.48
9215,CN-2018-1108121,2018-09-18,2018-09-24,标准级,蔡梦-18265,蔡梦,消费者,高密,山东,中国,华东,办公用-装订-10002580,办公用品,装订机,"Wilson Jones 订书机, 透明",677.88,3,0.0,162.54
9216,CN-2017-2872339,2017-09-20,2017-09-25,标准级,肖良-17125,肖良,消费者,孝感,湖北,中国,中南,办公用-标签-10000869,办公用品,标签,"Novimex 有色标签, 耐用",298.9,5,0.0,149.1
9217,CN-2017-2872339,2017-09-20,2017-09-25,标准级,肖良-17125,肖良,消费者,孝感,湖北,中国,中南,办公用-用品-10004243,办公用品,用品,"Acme 大剪刀, 钢",552.384,4,0.4,-0.3360000000000696
9218,CN-2017-2872339,2017-09-20,2017-09-25,标准级,肖良-17125,肖良,消费者,孝感,湖北,中国,中南,办公用-信封-10000318,办公用品,信封,"GlobeWeis 邮寄品, 每套 50 个",899.5,5,0.0,62.300000000000004
9219,CN-2016-1424056,2016-12-24,2016-12-28,标准级,丁崆-15535,丁崆,消费者,成都,四川,中国,西南,家具-书架-10004173,家具,书架,"Bush 搁架, 金属",1434.132,3,0.4,238.812
9220,CN-2016-1424056,2016-12-24,2016-12-28,标准级,丁崆-15535,丁崆,消费者,成都,四川,中国,西南,办公用-美术-10004812,办公用品,美术,"Binney & Smith 铅笔刀, 蓝色",99.56799999999998,4,0.8,-194.43200000000004
9221,CN-2016-1756643,2016-08-28,2016-09-02,标准级,薛君-15205,薛君,消费者,哈尔滨,黑龙江,中国,东北,家具-桌子-10002161,家具,桌子,"Bevis 培训桌, 黑色",2344.86,2,0.25,-281.54
9222,CN-2016-1525230,2016-02-20,2016-02-24,标准级,巩凤-12880,巩凤,公司,万县,重庆,中国,西南,办公用-美术-10003628,办公用品,美术,"Boston 荧光笔, 蓝色",176.11999999999998,2,0.0,66.92
9223,US-2017-2373769,2017-01-11,2017-01-17,标准级,徐关-15655,徐关茵,公司,庄河,辽宁,中国,东北,家具-用具-10004408,家具,用具,"Rubvermaid 门挡, 耐用",800.268,7,0.4,-320.8520000000001
9224,US-2017-2373769,2017-01-11,2017-01-17,标准级,徐关-15655,徐关茵,公司,庄河,辽宁,中国,东北,办公用-用品-10004822,办公用品,用品,"Acme 剪刀, 钢",208.656,3,0.4,-10.584000000000032
9225,CN-2015-2989709,2015-04-05,2015-04-09,标准级,秦君-15175,秦君,小型企业,北京,北京,中国,华北,办公用-美术-10001683,办公用品,美术,"Boston 画布, 蓝色",750.96,3,0.0,97.44
9226,CN-2015-2989709,2015-04-05,2015-04-09,标准级,秦君-15175,秦君,小型企业,北京,北京,中国,华北,办公用-装订-10001257,办公用品,装订机,"Ibico 打孔机, 实惠",994.6999999999999,7,0.0,188.16
9227,CN-2018-1574908,2018-07-02,2018-07-04,一级,白鹄-14050,白鹄,消费者,仪征,江苏,中国,华东,办公用-标签-10003550,办公用品,标签,"Avery 合法证物标签, 白色",52.919999999999995,1,0.0,13.16
9228,CN-2015-3404134,2015-05-07,2015-05-12,标准级,龙谦-19300,龙谦,消费者,汕头,广东,中国,中南,办公用-装订-10004589,办公用品,装订机,"Avery 孔加固材料, 耐用",55.160000000000004,2,0.0,0.84
9229,US-2016-4676940,2016-06-08,2016-06-13,二级,潘磊-16075,潘磊,消费者,镇江,江苏,中国,华东,办公用-用品-10001414,办公用品,用品,"Kleencut 修剪器, 锯齿状",213.528,2,0.4,-53.59200000000001
9230,CN-2018-1774259,2018-05-15,2018-05-19,标准级,巩关-15595,巩关茵,公司,烟台,山东,中国,华东,办公用-装订-10000287,办公用品,装订机,"Wilson Jones 孔加固材料, 实惠",169.12000000000003,8,0.0,40.32
9231,CN-2018-1774259,2018-05-15,2018-05-19,标准级,巩关-15595,巩关茵,公司,烟台,山东,中国,华东,技术-配件-10000507,技术,配件,"贝尔金 鼠标, 回收",1438.08,8,0.0,660.8000000000001
9232,CN-2017-1198697,2017-03-29,2017-04-04,标准级,冯丽-15775,冯丽,消费者,洛阳,河南,中国,中南,技术-配件-10003190,技术,配件,"SanDisk 记忆卡, 耐用",1051.12,2,0.0,0.0
9233,CN-2017-1198697,2017-03-29,2017-04-04,标准级,冯丽-15775,冯丽,消费者,洛阳,河南,中国,中南,办公用-装订-10000765,办公用品,装订机,"Wilson Jones 孔加固材料, 回收",22.82,1,0.0,0.42
9234,CN-2016-4037167,2016-03-01,2016-03-01,当日,贾彩-10600,贾彩,公司,珠海,广东,中国,中南,办公用-收纳-10003897,办公用品,收纳具,"Rogers 搁板, 金属",571.1999999999999,2,0.0,96.88
9235,CN-2017-3064620,2017-05-24,2017-05-28,标准级,徐安-10150,徐安,消费者,武汉,湖北,中国,中南,家具-用具-10000294,家具,用具,"Tenex 灯泡, 一包多件",212.68800000000002,4,0.4,-63.95200000000001
9236,CN-2016-1255631,2016-06-16,2016-06-20,标准级,韩廉-17230,韩廉,消费者,济南,山东,中国,华东,办公用-装订-10001101,办公用品,装订机,"Avery 订书机, 耐用",704.76,3,0.0,253.68
9237,US-2016-5495957,2016-11-23,2016-11-27,标准级,宋忠-11530,宋忠,小型企业,太原,山西,中国,华北,家具-用具-10000751,家具,用具,"Deflect-O 门挡, 耐用",573.72,3,0.0,257.88
9238,US-2016-5495957,2016-11-23,2016-11-27,标准级,宋忠-11530,宋忠,小型企业,太原,山西,中国,华北,技术-电话-10000073,技术,电话,"摩托罗拉 信号增强器, 混合尺寸",2043.72,3,0.0,388.08000000000004
9239,CN-2018-2844736,2018-01-22,2018-01-26,标准级,周诚-11290,周诚,消费者,莱阳,山东,中国,华东,技术-复印-10000302,技术,复印机,"Hewlett 个人复印机, 每套两件",673.26,1,0.0,296.09999999999997
9240,CN-2018-1797152,2018-05-08,2018-05-13,二级,苏涛-21220,苏涛,消费者,本溪,辽宁,中国,东北,办公用-装订-10000292,办公用品,装订机,"Wilson Jones 装订机盖, 实惠",31.331999999999997,1,0.4,-3.668000000000003
9241,CN-2018-1797152,2018-05-08,2018-05-13,二级,苏涛-21220,苏涛,消费者,本溪,辽宁,中国,东北,办公用-系固-10000178,办公用品,系固件,"Stockwell 按钉, 每包 12 个",75.09599999999999,2,0.4,-37.744
9242,CN-2016-3336873,2016-10-27,2016-10-31,二级,李彩-10675,李彩,消费者,昆明,云南,中国,西南,办公用-纸张-10001285,办公用品,纸张,"Eaton 计划信息表, 多色",205.23999999999998,2,0.0,51.24
9243,CN-2017-2606671,2017-03-08,2017-03-14,标准级,卢爽-20530,卢爽,消费者,兰州,甘肃,中国,西北,家具-书架-10002499,家具,书架,"Safco 墙角架, 黑色",422.26800000000003,1,0.4,-267.51200000000006
9244,US-2018-2998954,2018-06-12,2018-06-17,二级,夏光-13375,夏光,消费者,无锡,江苏,中国,华东,办公用-系固-10000591,办公用品,系固件,"Stockwell 图钉, 整包",227.304,6,0.4,-80.136
9245,CN-2017-3210061,2017-04-26,2017-04-30,标准级,冯婷-21040,冯婷,小型企业,友好,黑龙江,中国,东北,家具-书架-10000631,家具,书架,"Dania 古典书架, 金属",9571.800000000001,5,0.0,1052.8
